,eu_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
1227,Netherlands,PERU,LIMA,85.0,75.0,9.0,0.10714285714285714,2018
1228,Netherlands,PHILIPPINES,MANILA,42338.0,39571.0,1843.0,0.044501859274641425,2018
1229,Netherlands,POLAND,WARSAW,4.0,2.0,0.0,0.0,2018
1230,Netherlands,PORTUGAL,LISBON,2.0,2.0,0.0,0.0,2018
1231,Netherlands,QATAR,DOHA,6284.0,5048.0,1090.0,0.1775822743564679,2018
1232,Netherlands,ROMANIA,BUCHAREST,447.0,411.0,33.0,0.07432432432432433,2018
1233,Netherlands,RUSSIAN FEDERATION,MOSCOW,36693.0,35317.0,1072.0,0.029459452032207536,2018
1234,Netherlands,RUSSIAN FEDERATION,NOVOSIBIRSK,1991.0,1919.0,66.0,0.03324937027707808,2018
1235,Netherlands,RUSSIAN FEDERATION,ROSTOV,1454.0,1353.0,85.0,0.05910987482614743,2018
1236,Netherlands,RUSSIAN FEDERATION,ST. PETERSBURG,3496.0,3337.0,139.0,0.03998849252013809,2018
1237,Netherlands,RUSSIAN FEDERATION,YEKATERINBURG,1767.0,1719.0,42.0,0.02385008517887564,2018
1238,Netherlands,RWANDA,KIGALI,3.0,3.0,0.0,0.0,2018
1239,Netherlands,SAUDI ARABIA,JEDDAH,2116.0,1706.0,359.0,0.1738498789346247,2018
1240,Netherlands,SAUDI ARABIA,RIYADH,11873.0,10523.0,1048.0,0.0905712557255207,2018
1241,Netherlands,SENEGAL,DAKAR,2313.0,979.0,1281.0,0.5668141592920354,2018
1242,Netherlands,SERBIA,BELGRADE,71.0,58.0,13.0,0.18309859154929578,2018
1243,Netherlands,SINGAPORE,SINGAPORE,3092.0,2958.0,98.0,0.03206806282722513,2018
1244,Netherlands,SLOVAKIA,BRATISLAVA,2.0,0.0,0.0,,2018
1245,Netherlands,SLOVENIA,LJUBLJANA,1.0,1.0,0.0,0.0,2018
1246,Netherlands,SOUTH AFRICA,CAPE TOWN,7409.0,7216.0,118.0,0.016089446413962368,2018
1247,Netherlands,SOUTH AFRICA,DURBAN,2394.0,2298.0,71.0,0.0299704516673702,2018
1248,Netherlands,SOUTH AFRICA,JOHANNESBURG,5243.0,5110.0,102.0,0.019570222563315427,2018
1249,Netherlands,SOUTH AFRICA,PRETORIA,6846.0,6612.0,175.0,0.025784588183291587,2018
1250,Netherlands,SOUTH KOREA,SEOUL,237.0,190.0,45.0,0.19148936170212766,2018
1251,Netherlands,SRI LANKA,COLOMBO,6.0,5.0,1.0,0.16666666666666666,2018
1252,Netherlands,SUDAN,KHARTOUM,1906.0,1289.0,476.0,0.2696883852691218,2018
1253,Netherlands,SURINAME,PARAMARIBO,16883.0,15289.0,1508.0,0.08977793653628624,2018
1254,Netherlands,SWEDEN,STOCKHOLM,26.0,20.0,1.0,0.047619047619047616,2018
1255,Netherlands,TAIWAN,TAIPEI,122.0,116.0,1.0,0.008547008547008548,2018
1256,Netherlands,TANZANIA,DAR ES SALAAM,1081.0,902.0,164.0,0.15384615384615385,2018
1257,Netherlands,THAILAND,BANGKOK,14673.0,13311.0,1055.0,0.07343728247250453,2018
1258,Netherlands,TRINIDAD AND TOBAGO,PORT OF SPAIN,76.0,59.0,16.0,0.21333333333333335,2018
1259,Netherlands,TUNISIA,TUNIS,7759.0,3543.0,3919.0,0.5251943178772447,2018
1260,Netherlands,TURKEY,ANKARA,17675.0,14412.0,3141.0,0.17894377029567596,2018
1261,Netherlands,TURKEY,ISTANBUL,47930.0,42716.0,4743.0,0.09993889462483407,2018
1262,Netherlands,TURKEY,IZMIR,6240.0,5558.0,657.0,0.10571198712791634,2018
1263,Netherlands,UGANDA,KAMPALA,2623.0,1907.0,673.0,0.26085271317829456,2018
1264,Netherlands,UKRAINE,KYIV,2368.0,1937.0,408.0,0.1739872068230277,2018
1265,Netherlands,UNITED ARAB EMIRATES,ABU DHABI,4821.0,3655.0,955.0,0.20715835140997832,2018
1266,Netherlands,UNITED ARAB EMIRATES,DUBAI,14594.0,11282.0,2921.0,0.2056607758924171,2018
1267,Netherlands,UNITED KINGDOM,EDINBURGH,1395.0,1370.0,7.0,0.005083514887436456,2018
1268,Netherlands,UNITED KINGDOM,LONDON,15327.0,14838.0,74.0,0.00496244635193133,2018
1269,Netherlands,UNITED KINGDOM,MANCHESTER,1226.0,1194.0,5.0,0.004170141784820684,2018
1270,Netherlands,USA,"CHICAGO, IL",1846.0,1752.0,36.0,0.020134228187919462,2018
1271,Netherlands,USA,"HOUSTON, TX",1151.0,1074.0,40.0,0.03590664272890485,2018
1272,Netherlands,USA,"MIAMI, FL",681.0,639.0,25.0,0.03765060240963856,2018
1273,Netherlands,USA,"NEW YORK, NY",2381.0,2317.0,35.0,0.01488095238095238,2018
1274,Netherlands,USA,"SAN FRANCISCO, CA",2121.0,2042.0,20.0,0.009699321047526674,2018
1275,Netherlands,USA,"WASHINGTON, DC",1784.0,1693.0,55.0,0.031464530892448515,2018
1276,Netherlands,VENEZUELA,CARACAS,16.0,13.0,2.0,0.13333333333333333,2018
1277,Netherlands,VIETNAM,HANOI,2019.0,1630.0,280.0,0.14659685863874344,2018
1278,Netherlands,VIETNAM,HO CHI MINH,4735.0,3702.0,859.0,0.18833589125191844,2018
1279,Netherlands,ZIMBABWE,HARARE,1079.0,981.0,83.0,0.07800751879699248,2018
1280,Norway,AFGHANISTAN,KABUL,55.0,37.0,1.0,0.02631578947368421,2018
1281,Norway,ALGERIA,ALGIERS,379.0,188.0,190.0,0.5026455026455027,2018
1282,Norway,ANGOLA,LUANDA,190.0,127.0,62.0,0.328042328042328,2018
1283,Norway,ARGENTINA,BUENOS AIRES,4.0,4.0,0.0,0.0,2018
1284,Norway,AUSTRALIA,CANBERRA,375.0,350.0,16.0,0.04371584699453552,2018
1285,Norway,AUSTRIA,VIENNA,1.0,1.0,0.0,0.0,2018
1286,Norway,AZERBAIJAN,BAKU,211.0,175.0,36.0,0.17061611374407584,2018
1287,Norway,BOSNIA AND HERZEGOVINA,SARAJEVO,6.0,6.0,0.0,0.0,2018
1288,Norway,BRAZIL,BRASILIA,3.0,3.0,0.0,0.0,2018
1289,Norway,BRAZIL,RIO DE JANEIRO,10.0,3.0,4.0,0.5714285714285714,2018
1290,Norway,CHINA,BEIJING,28479.0,28081.0,391.0,0.013732790109581344,2018
1291,Norway,CHINA,GUANGZHOU (CANTON),10970.0,10815.0,154.0,0.014039566049776643,2018
1292,Norway,CHINA,SHANGHAI,27435.0,27290.0,141.0,0.005140169880791805,2018
1293,Norway,CROATIA,ZAGREB,6.0,3.0,1.0,0.25,2018
1294,Norway,CUBA,HAVANA,1.0,7.0,0.0,0.0,2018
1295,Norway,EGYPT,CAIRO,565.0,487.0,74.0,0.1319073083778966,2018
1296,Norway,ETHIOPIA,ADDIS ABEBA,2.0,5.0,2.0,0.2857142857142857,2018
1297,Norway,GERMANY,BERLIN,0.0,1.0,0.0,0.0,2018
1298,Norway,GHANA,ACCRA,1495.0,702.0,786.0,0.5282258064516129,2018
1299,Norway,GREECE,ATHENS,2.0,2.0,0.0,0.0,2018
1300,Norway,INDIA,NEW DELHI,18499.0,15811.0,2613.0,0.14182587928788537,2018
1301,Norway,INDONESIA,JAKARTA,4625.0,4601.0,4.0,0.0008686210640608035,2018
1302,Norway,IRAN,TEHERAN,1862.0,1207.0,592.0,0.3290717065036131,2018
1303,Norway,ISRAEL,TEL AVIV,25.0,21.0,3.0,0.125,2018
1304,Norway,ITALY,ROME,1.0,0.0,0.0,,2018
1305,Norway,JAPAN,TOKYO,253.0,239.0,14.0,0.05533596837944664,2018
1306,Norway,JORDAN,AMMAN,293.0,219.0,50.0,0.18587360594795538,2018
1307,Norway,KENYA,NAIROBI,1090.0,855.0,208.0,0.19567262464722485,2018
1308,Norway,KOSOVO,PRISTINA,2205.0,32.0,468.0,0.936,2018
1309,Norway,LEBANON,BEIRUT,544.0,404.0,85.0,0.1738241308793456,2018
1310,Norway,MALAWI,LILONGWE,137.0,121.0,11.0,0.08333333333333333,2018
1311,Norway,MOZAMBIQUE,MAPUTO,258.0,245.0,13.0,0.050387596899224806,2018
1312,Norway,NETHERLANDS,THE HAGUE,4.0,1.0,0.0,0.0,2018
1313,Norway,NIGERIA,ABUJA,631.0,310.0,313.0,0.5024077046548957,2018
1314,Norway,PAKISTAN,ISLAMABAD,2013.0,1156.0,840.0,0.42084168336673344,2018
1315,Norway,PALESTINIAN AUTHORITY,RAMALLAH,317.0,247.0,26.0,0.09523809523809523,2018
1316,Norway,PHILIPPINES,MANILA,6380.0,5918.0,448.0,0.07037386113729187,2018
1317,Norway,ROMANIA,BUCHAREST,30.0,21.0,7.0,0.25,2018
1318,Norway,RUSSIAN FEDERATION,MOSCOW,21420.0,17504.0,3825.0,0.1793333020769844,2018
1319,Norway,RUSSIAN FEDERATION,MURMANSK,31.0,22.0,9.0,0.2903225806451613,2018
1320,Norway,SAUDI ARABIA,RIYADH,1330.0,1234.0,77.0,0.05873379099923722,2018
1321,Norway,SERBIA,BELGRADE,15.0,13.0,1.0,0.07142857142857142,2018
1322,Norway,SOUTH AFRICA,PRETORIA,2975.0,2883.0,86.0,0.028965981812057933,2018
1323,Norway,SOUTH KOREA,SEOUL,0.0,3.0,0.0,0.0,2018
1324,Norway,SOUTH SUDAN,JUBA,9.0,3.0,0.0,0.0,2018
1325,Norway,SPAIN,MADRID,2.0,15.0,2.0,0.11764705882352941,2018
1326,Norway,SRI LANKA,COLOMBO,933.0,801.0,110.0,0.1207464324917673,2018
1327,Norway,SUDAN,KHARTOUM,277.0,98.0,166.0,0.6287878787878788,2018
1328,Norway,SWEDEN,STOCKHOLM,6.0,3.0,2.0,0.4,2018
1329,Norway,THAILAND,BANGKOK,13569.0,12813.0,714.0,0.05278332224440009,2018
1330,Norway,TURKEY,ANKARA,1923.0,1144.0,765.0,0.4007333682556312,2018
1331,Norway,UGANDA,KAMPALA,345.0,245.0,97.0,0.28362573099415206,2018
1332,Norway,UKRAINE,KYIV,209.0,187.0,9.0,0.04591836734693878,2018
1333,Norway,UNITED ARAB EMIRATES,ABU DHABI,4183.0,3099.0,1030.0,0.24945507386776458,2018
1334,Norway,UNITED KINGDOM,LONDON,3065.0,2135.0,908.0,0.2983897469602366,2018
1335,Norway,USA,"NEW YORK, NY",2831.0,2719.0,89.0,0.0316951566951567,2018
1336,Norway,VIETNAM,HANOI,2112.0,1910.0,190.0,0.09047619047619047,2018
1337,Poland,ALBANIA,TIRANA,179.0,0.0,33.0,1.0,2018
1338,Poland,ALGERIA,ALGIERS,2611.0,1520.0,1087.0,0.4169543536632144,2018
1339,Poland,ANGOLA,LUANDA,963.0,404.0,558.0,0.58004158004158,2018
1340,Poland,ARGENTINA,BUENOS AIRES,4.0,3.0,1.0,0.25,2018
1341,Poland,ARMENIA,YEREVAN,3537.0,3217.0,320.0,0.09047215154085383,2018
1342,Poland,AUSTRALIA,SYDNEY,224.0,221.0,3.0,0.013392857142857142,2018
1343,Poland,AUSTRIA,VIENNA,1.0,1.0,0.0,0.0,2018
1344,Poland,AZERBAIJAN,BAKU,1820.0,1660.0,159.0,0.08741066520065971,2018
1345,Poland,BELARUS,BREST,74306.0,74089.0,211.0,0.0028398384925975772,2018
1346,Poland,BELARUS,GRODNO,60178.0,60112.0,49.0,0.0008144811422682469,2018
1347,Poland,BELARUS,MINSK,143730.0,143377.0,343.0,0.0023865850264403006,2018
1348,Poland,BELGIUM,BRUSSELS,2.0,2.0,0.0,0.0,2018
1349,Poland,BOSNIA AND HERZEGOVINA,SARAJEVO,15.0,15.0,0.0,0.0,2018
1350,Poland,BRAZIL,CURITIBA,16.0,6.0,10.0,0.625,2018
1351,Poland,BULGARIA,SOFIA,222.0,192.0,18.0,0.08571428571428572,2018
1352,Poland,CANADA,MONTREAL,72.0,71.0,1.0,0.013888888888888888,2018
1353,Poland,CANADA,OTTAWA,36.0,35.0,1.0,0.027777777777777776,2018
1354,Poland,CANADA,TORONTO,241.0,233.0,8.0,0.03319502074688797,2018
1355,Poland,CANADA,VANCOUVER,81.0,80.0,1.0,0.012345679012345678,2018
1356,Poland,CHILE,SANTIAGO DE CHILE,11.0,9.0,2.0,0.18181818181818182,2018
1357,Poland,CHINA,BEIJING,9719.0,9077.0,642.0,0.0660561786191995,2018
1358,Poland,CHINA,CHENGDU,1215.0,1200.0,15.0,0.012345679012345678,2018
1359,Poland,CHINA,GUANGZHOU (CANTON),4278.0,4191.0,0.0,0.0,2018
1360,Poland,CHINA,SHANGHAI,10621.0,10199.0,422.0,0.03973260521608135,2018
1361,Poland,COLOMBIA,BOGOTA,13.0,7.0,6.0,0.46153846153846156,2018
1362,Poland,CROATIA,ZAGREB,9.0,9.0,0.0,0.0,2018
1363,Poland,CUBA,HAVANA,227.0,190.0,37.0,0.16299559471365638,2018
1364,Poland,CYPRUS,NICOSIA,121.0,96.0,24.0,0.2,2018
1365,Poland,CZECH REPUBLIC,PRAGUE,2.0,2.0,0.0,0.0,2018
1366,Poland,DENMARK,COPENHAGEN,3.0,3.0,0.0,0.0,2018
1367,Poland,EGYPT,CAIRO,2550.0,1897.0,644.0,0.2534435261707989,2018
1368,Poland,ETHIOPIA,ADDIS ABEBA,321.0,249.0,72.0,0.22429906542056074,2018
1369,Poland,FINLAND,HELSINKI,2.0,1.0,1.0,0.5,2018
1370,Poland,FRANCE,PARIS,6.0,4.0,0.0,0.0,2018
1371,Poland,GEORGIA,TBILISSI,80.0,43.0,37.0,0.4625,2018
1372,Poland,GERMANY,BERLIN,21.0,20.0,0.0,0.0,2018
1373,Poland,GREECE,ATHENS,2.0,1.0,1.0,0.5,2018
1374,Poland,HONG KONG S.A.R.,HONG KONG,215.0,213.0,2.0,0.009302325581395349,2018
1375,Poland,INDIA,MUMBAI,5105.0,4580.0,476.0,0.09414556962025317,2018
1376,Poland,INDIA,NEW DELHI,4614.0,3621.0,970.0,0.21128294489218036,2018
1377,Poland,INDONESIA,JAKARTA,1441.0,1433.0,8.0,0.005551700208188758,2018
1378,Poland,IRAN,TEHERAN,2178.0,1509.0,650.0,0.301065308012969,2018
1379,Poland,IRAQ,ERBIL,2249.0,840.0,1404.0,0.6256684491978609,2018
1380,Poland,IRELAND,DUBLIN,347.0,325.0,19.0,0.055232558139534885,2018
1381,Poland,ISRAEL,TEL AVIV,527.0,450.0,17.0,0.03640256959314775,2018
1382,Poland,JAPAN,TOKYO,208.0,199.0,8.0,0.03864734299516908,2018
1383,Poland,JORDAN,AMMAN,1144.0,922.0,179.0,0.16257947320617622,2018
1384,Poland,KAZAKHSTAN,ALMATY,3224.0,2939.0,282.0,0.08755045017075443,2018
1385,Poland,KAZAKHSTAN,ASTANA,2597.0,2506.0,91.0,0.03504043126684636,2018
1386,Poland,KENYA,NAIROBI,620.0,430.0,172.0,0.2857142857142857,2018
1387,Poland,KUWAIT,KUWAIT,814.0,656.0,124.0,0.15897435897435896,2018
1388,Poland,LATVIA,RIGA,1.0,1.0,0.0,0.0,2018
1389,Poland,LEBANON,BEIRUT,1271.0,1169.0,73.0,0.05877616747181964,2018
1390,Poland,MALAYSIA,KUALA LUMPUR,159.0,82.0,77.0,0.48427672955974843,2018
1391,Poland,MEXICO,MEXICO CITY,18.0,18.0,0.0,0.0,2018
1392,Poland,MOLDOVA,CHISINAU,88.0,83.0,5.0,0.056818181818181816,2018
1393,Poland,MOROCCO,RABAT,889.0,683.0,206.0,0.23172103487064116,2018
1394,Poland,NEW ZEALAND,WELLINGTON,35.0,35.0,0.0,0.0,2018
1395,Poland,NIGERIA,ABUJA,1219.0,431.0,717.0,0.6245644599303136,2018
1396,Poland,NORTH KOREA,PYONGYANG,100.0,72.0,9.0,0.1111111111111111,2018
1397,Poland,NORTH MACEDONIA,SKOPJE,922.0,0.0,183.0,1.0,2018
1398,Poland,PAKISTAN,ISLAMABAD,921.0,515.0,391.0,0.4315673289183223,2018
1399,Poland,PANAMA,PANAMA CITY,16.0,16.0,0.0,0.0,2018
1400,Poland,PERU,LIMA,18.0,18.0,0.0,0.0,2018
1401,Poland,QATAR,DOHA,1633.0,1350.0,216.0,0.13793103448275862,2018
1402,Poland,ROMANIA,BUCHAREST,205.0,183.0,22.0,0.1073170731707317,2018
1403,Poland,RUSSIAN FEDERATION,IRKUTSK,2634.0,2621.0,13.0,0.004935459377372817,2018
1404,Poland,RUSSIAN FEDERATION,KALININGRAD,80459.0,79893.0,565.0,0.0070222973476845064,2018
1405,Poland,RUSSIAN FEDERATION,MOSCOW,39936.0,38908.0,1014.0,0.025399529081709334,2018
1406,Poland,RUSSIAN FEDERATION,ST. PETERSBURG,1929.0,1855.0,74.0,0.0383618455158113,2018
1407,Poland,SAUDI ARABIA,RIYADH,1718.0,1529.0,163.0,0.09633569739952719,2018
1408,Poland,SENEGAL,DAKAR,443.0,208.0,235.0,0.5304740406320542,2018
1409,Poland,SERBIA,BELGRADE,116.0,98.0,16.0,0.14035087719298245,2018
1410,Poland,SINGAPORE,SINGAPORE,423.0,403.0,20.0,0.04728132387706856,2018
1411,Poland,SOUTH AFRICA,PRETORIA,2184.0,2111.0,73.0,0.033424908424908424,2018
1412,Poland,SOUTH KOREA,SEOUL,116.0,97.0,19.0,0.16379310344827586,2018
1413,Poland,SWEDEN,STOCKHOLM,8.0,8.0,0.0,0.0,2018
1414,Poland,SWITZERLAND,BERN,5.0,4.0,0.0,0.0,2018
1415,Poland,SYRIA,DAMASCUS,293.0,141.0,152.0,0.5187713310580204,2018
1416,Poland,TAIWAN,TAIPEI,28.0,28.0,0.0,0.0,2018
1417,Poland,TANZANIA,DAR ES SALAAM,348.0,259.0,83.0,0.24269005847953215,2018
1418,Poland,THAILAND,BANGKOK,2051.0,1991.0,60.0,0.02925402242808386,2018
1419,Poland,TUNISIA,TUNIS,652.0,497.0,155.0,0.23773006134969324,2018
1420,Poland,TURKEY,ANKARA,2901.0,2632.0,266.0,0.09178743961352658,2018
1421,Poland,TURKEY,ISTANBUL,6061.0,5585.0,473.0,0.07807857378672829,2018
1422,Poland,UKRAINE,KHARKIV,1361.0,1183.0,178.0,0.1307861866274798,2018
1423,Poland,UKRAINE,KYIV,2468.0,2350.0,116.0,0.047039740470397405,2018
1424,Poland,UKRAINE,LUTSK,7283.0,7020.0,262.0,0.035979126613567704,2018
1425,Poland,UKRAINE,LVIV,10909.0,10215.0,694.0,0.06361719680997342,2018
1426,Poland,UKRAINE,ODESA,783.0,684.0,99.0,0.12643678160919541,2018
1427,Poland,UKRAINE,VINNYTSYA,1828.0,1711.0,117.0,0.06400437636761488,2018
1428,Poland,UNITED ARAB EMIRATES,ABU DHABI,1762.0,1366.0,379.0,0.2171919770773639,2018
1429,Poland,UNITED KINGDOM,LONDON,2352.0,2286.0,26.0,0.01124567474048443,2018
1430,Poland,USA,"CHICAGO, IL",326.0,325.0,1.0,0.003067484662576687,2018
1431,Poland,USA,"HOUSTON, TX",33.0,33.0,0.0,0.0,2018
1432,Poland,USA,"LOS ANGELES, CA",800.0,799.0,1.0,0.00125,2018
1433,Poland,USA,"NEW YORK, NY",700.0,662.0,29.0,0.041968162083936326,2018
1434,Poland,USA,"WASHINGTON, DC",224.0,223.0,1.0,0.004464285714285714,2018
1435,Poland,UZBEKISTAN,TASHKENT,2445.0,2030.0,376.0,0.15627597672485452,2018
1436,Poland,VENEZUELA,CARACAS,57.0,55.0,2.0,0.03508771929824561,2018
1437,Poland,VIETNAM,HANOI,862.0,861.0,0.0,0.0,2018
1438,Portugal,ALGERIA,ALGIERS,2513.0,1555.0,774.0,0.33233147273507946,2018
1439,Portugal,ANGOLA,BENGUELA,5099.0,4441.0,658.0,0.129044910766817,2018
1440,Portugal,ANGOLA,LUANDA,89727.0,72188.0,17518.0,0.1952823668427976,2018
1441,Portugal,ARGENTINA,BUENOS AIRES,20.0,18.0,2.0,0.1,2018
1442,Portugal,AUSTRALIA,CANBERRA,19.0,17.0,2.0,0.10526315789473684,2018
1443,Portugal,AUSTRALIA,SYDNEY,321.0,294.0,23.0,0.07255520504731862,2018
1444,Portugal,AUSTRIA,VIENNA,2.0,1.0,0.0,0.0,2018
1445,Portugal,BRAZIL,BELO HORIZONTE,83.0,22.0,60.0,0.7317073170731707,2018
1446,Portugal,BRAZIL,BRASILIA,166.0,125.0,41.0,0.2469879518072289,2018
1447,Portugal,BRAZIL,RIO DE JANEIRO,229.0,134.0,95.0,0.4148471615720524,2018
1448,Portugal,BRAZIL,SALVADOR DE BAHIA,122.0,87.0,35.0,0.28688524590163933,2018
1449,Portugal,BRAZIL,SAO PAULO,284.0,135.0,149.0,0.5246478873239436,2018
1450,Portugal,BULGARIA,SOFIA,355.0,327.0,28.0,0.07887323943661972,2018
1451,Portugal,CANADA,MONTREAL,164.0,160.0,2.0,0.012345679012345678,2018
1452,Portugal,CANADA,OTTAWA,82.0,77.0,5.0,0.06097560975609756,2018
1453,Portugal,CANADA,TORONTO,803.0,756.0,47.0,0.058530510585305104,2018
1454,Portugal,CANADA,VANCOUVER,291.0,280.0,11.0,0.037800687285223365,2018
1455,Portugal,CAPE VERDE,CIDADE DA PRAIA,19061.0,12664.0,6394.0,0.3355021513275265,2018
1456,Portugal,CHINA,BEIJING,12693.0,12020.0,668.0,0.05264817150063052,2018
1457,Portugal,CHINA,GUANGZHOU (CANTON),167.0,160.0,7.0,0.041916167664670656,2018
1458,Portugal,CHINA,SHANGHAI,14871.0,14208.0,646.0,0.043489969031910596,2018
1459,Portugal,COLOMBIA,BOGOTA,29.0,21.0,8.0,0.27586206896551724,2018
1460,Portugal,CROATIA,ZAGREB,4.0,4.0,0.0,0.0,2018
1461,Portugal,CUBA,HAVANA,631.0,566.0,65.0,0.10301109350237718,2018
1462,Portugal,CYPRUS,NICOSIA,125.0,81.0,43.0,0.3467741935483871,2018
1463,Portugal,EGYPT,CAIRO,2500.0,2160.0,326.0,0.13113435237329044,2018
1464,Portugal,FRANCE,MARSEILLE,2.0,1.0,0.0,0.0,2018
1465,Portugal,FRANCE,PARIS,2.0,2.0,0.0,0.0,2018
1466,Portugal,GERMANY,BERLIN,6.0,4.0,2.0,0.3333333333333333,2018
1467,Portugal,GERMANY,STUTTGART,2.0,1.0,1.0,0.5,2018
1468,Portugal,GREECE,ATHENS,3.0,3.0,0.0,0.0,2018
1469,Portugal,GUINEA-BISSAU,BISSAU,6877.0,5535.0,1337.0,0.19455762514551805,2018
1470,Portugal,HUNGARY,BUDAPEST,7.0,6.0,1.0,0.14285714285714285,2018
1471,Portugal,INDIA,GOA,3193.0,2842.0,333.0,0.10488188976377953,2018
1472,Portugal,INDIA,NEW DELHI,7940.0,6470.0,1466.0,0.18472782258064516,2018
1473,Portugal,INDONESIA,JAKARTA,2917.0,2661.0,254.0,0.08713550600343054,2018
1474,Portugal,IRAN,TEHERAN,2178.0,1519.0,617.0,0.28885767790262173,2018
1475,Portugal,IRELAND,DUBLIN,656.0,641.0,14.0,0.021374045801526718,2018
1476,Portugal,ISRAEL,TEL AVIV,342.0,324.0,15.0,0.04424778761061947,2018
1477,Portugal,ITALY,ROME,2.0,2.0,0.0,0.0,2018
1478,Portugal,JAPAN,TOKYO,115.0,113.0,1.0,0.008771929824561403,2018
1479,Portugal,MACAO S.A.R.,MACAO,557.0,541.0,16.0,0.02872531418312388,2018
1480,Portugal,MEXICO,MEXICO CITY,48.0,45.0,3.0,0.0625,2018
1481,Portugal,MOROCCO,RABAT,3251.0,2024.0,762.0,0.27351040918880115,2018
1482,Portugal,MOZAMBIQUE,BEIRA,1861.0,1758.0,66.0,0.03618421052631579,2018
1483,Portugal,MOZAMBIQUE,MAPUTO,8922.0,8339.0,562.0,0.06313897314908437,2018
1484,Portugal,NETHERLANDS,THE HAGUE,1.0,1.0,0.0,0.0,2018
1485,Portugal,NIGERIA,ABUJA,5939.0,1323.0,4492.0,0.7724849527085125,2018
1486,Portugal,PAKISTAN,ISLAMABAD,1898.0,1307.0,429.0,0.24711981566820276,2018
1487,Portugal,PANAMA,PANAMA CITY,8.0,7.0,1.0,0.125,2018
1488,Portugal,PERU,LIMA,29.0,29.0,0.0,0.0,2018
1489,Portugal,POLAND,WARSAW,2.0,1.0,0.0,0.0,2018
1490,Portugal,QATAR,DOHA,719.0,618.0,94.0,0.13202247191011235,2018
1491,Portugal,ROMANIA,BUCHAREST,37.0,32.0,5.0,0.13513513513513514,2018
1492,Portugal,RUSSIAN FEDERATION,MOSCOW,26003.0,25357.0,644.0,0.02476827814314834,2018
1493,Portugal,SAO TOME AND PRINCIPE,SAO TOME ,3504.0,2940.0,554.0,0.15855752718946767,2018
1494,Portugal,SAUDI ARABIA,RIYADH,6509.0,5870.0,639.0,0.09817176217544937,2018
1495,Portugal,SENEGAL,DAKAR,4130.0,1479.0,2651.0,0.6418886198547216,2018
1496,Portugal,SERBIA,BELGRADE,10.0,9.0,1.0,0.1,2018
1497,Portugal,SOUTH AFRICA,CAPE TOWN,3645.0,3582.0,56.0,0.015393073117097306,2018
1498,Portugal,SOUTH AFRICA,JOHANNESBURG,6676.0,6421.0,253.0,0.03790830086904405,2018
1499,Portugal,SOUTH AFRICA,PRETORIA,11.0,10.0,1.0,0.09090909090909091,2018
1500,Portugal,SOUTH KOREA,SEOUL,130.0,127.0,3.0,0.023076923076923078,2018
1501,Portugal,SPAIN,BARCELONA,1.0,1.0,0.0,0.0,2018
1502,Portugal,SPAIN,SEVILLA,3.0,2.0,1.0,0.3333333333333333,2018
1503,Portugal,SWITZERLAND,BERN,1.0,1.0,0.0,0.0,2018
1504,Portugal,THAILAND,BANGKOK,1709.0,1581.0,51.0,0.03125,2018
1505,Portugal,TIMOR-LESTE,DILI,51.0,48.0,3.0,0.058823529411764705,2018
1506,Portugal,TUNISIA,TUNIS,1447.0,1276.0,167.0,0.11573111573111573,2018
1507,Portugal,TURKEY,ANKARA,897.0,863.0,27.0,0.030337078651685393,2018
1508,Portugal,UKRAINE,KYIV,621.0,483.0,138.0,0.2222222222222222,2018
1509,Portugal,UNITED ARAB EMIRATES,ABU DHABI,2708.0,1909.0,747.0,0.28125,2018
1510,Portugal,UNITED KINGDOM,LONDON,4793.0,4754.0,29.0,0.006063140288521849,2018
1511,Portugal,UNITED KINGDOM,MANCHESTER,1855.0,1811.0,38.0,0.02055164954029205,2018
1512,Portugal,USA,"BOSTON, MA",389.0,385.0,4.0,0.010282776349614395,2018
1513,Portugal,USA,"NEW BEDFORD, MA",211.0,209.0,2.0,0.009478672985781991,2018
1514,Portugal,USA,"NEW YORK, NY",574.0,562.0,11.0,0.019197207678883072,2018
1515,Portugal,USA,"NEWARK, NJ",385.0,371.0,14.0,0.03636363636363636,2018
1516,Portugal,USA,"SAN FRANCISCO, CA",991.0,969.0,21.0,0.021212121212121213,2018
1517,Portugal,USA,"WASHINGTON, DC",988.0,969.0,17.0,0.017241379310344827,2018
1518,Portugal,VENEZUELA,CARACAS,12.0,10.0,2.0,0.16666666666666666,2018
1519,Portugal,VENEZUELA,VALENCIA,15.0,3.0,12.0,0.8,2018
1520,Portugal,ZIMBABWE,HARARE,372.0,357.0,15.0,0.04032258064516129,2018
1521,Slovakia,ARGENTINA,BUENOS AIRES,1.0,1.0,0.0,0.0,2018
1522,Slovakia,AUSTRALIA,CANBERRA,16.0,16.0,0.0,0.0,2018
1523,Slovakia,BELARUS,MINSK,3961.0,3956.0,5.0,0.0012623074981065387,2018
1524,Slovakia,BOSNIA AND HERZEGOVINA,SARAJEVO,208.0,204.0,4.0,0.019230769230769232,2018
1525,Slovakia,BULGARIA,SOFIA,36.0,37.0,0.0,0.0,2018
1526,Slovakia,CANADA,OTTAWA,23.0,21.0,2.0,0.08695652173913043,2018
